Class_ID,train,val,test,Total
1740404,224,64,32,320
1741451,145,42,21,208
1741452,86,24,13,123
1741554,1,0,1,2
1741560,5,2,1,8
1741562,7,2,1,10
1741563,60,18,9,87
1741564,147,42,21,210
1741576,14,4,2,20
1741584,78,22,12,112
1741587,15,4,3,22
1741589,163,46,24,233
1741590,172,50,25,247
1741597,57,16,9,82
1741599,90,26,13,129
1741600,176,50,26,252
1741601,128,37,19,184
1741608,161,46,23,230
1741610,14,4,2,20
1741614,151,44,22,217
1741615,14,4,2,20
1741616,4,2,1,7
1741617,4,1,1,6
1741619,129,37,19,185
1741621,30,8,5,43
1741624,154,44,22,220
1741625,489,141,70,700
1741626,156,44,23,223
1741629,71,20,11,102
1741633,35,10,6,51
1741634,97,28,14,139
1741643,106,30,16,152
1741645,163,46,24,233
1741646,59,17,9,85
1741650,224,64,32,320
1741654,139,40,20,199
1741655,137,39,20,196
1741661,13,4,2,19
1741669,150,43,22,215
1741677,11,3,2,16
1741684,127,36,19,182
1741688,79,22,12,113
1741690,183,52,27,262
1741693,285,82,41,408
1741701,11,3,2,16
1741706,170,49,25,244
1741708,102,30,15,147
1741711,5,2,1,8
1741717,27,8,4,39
1741752,4,2,1,7
1741754,296,85,43,424
1741755,125,37,18,180
1741767,145,42,21,208
1741775,4,1,1,6
1741776,201,58,29,288
1741787,2,0,1,3
1741790,2,1,1,4
1741799,12,4,2,18
1741802,6,2,1,9
1741805,113,32,17,162
1741807,196,56,29,281
1741808,125,36,18,179
1741810,58,16,9,83
1741813,165,48,24,237
1741815,116,33,17,166
1741816,44,13,7,64
1741819,186,54,27,267
1741820,121,34,18,173
1741822,133,38,19,190
1741823,19,6,3,28
1741833,152,44,22,218
1741834,66,19,10,95
1741838,125,37,18,180
1741869,112,32,17,161
1741880,101,29,15,145
1741884,105,30,15,150
1741901,3,1,1,5
1741903,389,111,56,556
1741905,49,14,8,71
1741908,3,1,1,5
1741909,243,70,35,348
1741932,28,8,4,40
1741934,177,51,26,254
1741945,8,2,2,12
1741954,1,0,1,2
1741956,3,1,1,5
1741957,29,8,5,42
1741961,77,22,12,111
1741985,2,0,1,3
1742002,31,9,5,45
1742019,59,17,9,85
1742025,100,28,15,143
1742028,15,4,3,22
1742030,128,36,19,183
1742050,142,41,21,204
1742051,185,53,27,265
1742052,143,41,21,205
1742053,44,13,7,64
1742055,170,49,25,244
1742060,35,10,5,50
1742064,23,6,4,33
1742070,2,1,1,4
1742074,2,0,1,3
1742075,133,38,19,190
1742087,165,47,24,236
1742099,179,51,26,256
1742100,168,48,25,241
1742109,305,88,44,437
1742112,62,19,9,90
1742113,174,50,25,249
1742114,16,4,3,23
1742115,162,46,24,232
1742174,1,0,1,2
1742175,62,18,9,89
1742179,142,41,21,204
1742180,130,37,19,186
1742193,89,26,13,128
1742235,46,14,7,67
1742242,14,4,2,20
1742317,110,32,16,158
1742329,23,6,4,33
1742349,134,38,20,192
1742400,195,56,28,279
1742523,159,46,23,228
1742532,2,1,1,4
1742545,52,15,8,75
1742566,32,9,5,46
1742572,22,6,4,32
1742627,191,55,28,274
1742630,3,1,1,5
1742675,4,1,1,6
1742773,11,4,2,17
1742774,19,6,3,28
1742788,65,19,10,94
1742851,2,1,1,4
1742852,163,47,24,234
1742895,5,2,1,8
1742953,153,44,22,219
1742956,128,36,19,183
1742959,148,42,22,212
1743065,25,7,4,36
1743071,150,43,22,215
1743101,7,2,1,10
1743102,43,12,7,62
1743107,216,62,31,309
1743126,135,39,20,194
1743133,20,6,3,29
1743138,6,2,1,9
1743140,3,1,1,5
1743143,32,9,5,46
1743159,122,35,18,175
1743161,108,31,16,155
1743211,226,65,33,324
1743218,1,0,1,2
1743219,1,0,1,2
1743220,168,48,24,240
1743221,113,32,17,162
1743222,95,27,14,136
1743223,3,1,1,5
1743226,14,4,2,20
1743227,2,0,1,3
1743230,126,36,19,181
1743234,97,28,14,139
1743235,77,22,12,111
1743236,186,54,27,267
1743239,66,19,10,95
1743242,388,111,56,555
1743243,2,1,1,4
1743244,12,4,2,18
1743245,426,122,61,609
1743246,467,134,67,668
1743247,105,30,16,151
1743248,5,2,1,8
1743249,193,55,28,276
1743250,159,46,23,228
1743251,77,22,12,111
1743252,27,8,4,39
1743253,2,0,1,3
1743255,3,1,1,5
1743256,15,4,3,22
1743257,2,0,1,3
1743258,5,2,1,8
1743259,4,2,1,7
1743275,3,1,1,5
1743297,4,2,1,7
1743299,163,46,24,233
1743300,148,42,22,212
1743303,30,9,5,44
1743304,140,40,20,200
1743307,7,2,2,11
1743308,7,2,2,11
1743309,2,0,1,3
1743311,1,0,1,2
1743312,12,4,2,18
1743313,193,56,28,277
1743315,3,1,1,5
1743316,30,8,5,43
1743317,9,3,2,14
1743319,1,0,1,2
1743322,30,8,5,43
1743323,49,14,7,70
1743324,3,1,1,5
1743326,11,3,2,16
1743327,284,82,41,407
1743328,9,3,2,14
1743332,12,4,2,18
1743336,46,14,7,67
1743337,87,25,13,125
1743340,8,2,2,12
1743348,100,29,15,144
1743349,2,1,1,4
1743350,87,25,13,125
1743352,385,110,56,551
1743354,177,50,26,253
1743356,174,50,25,249
1743359,52,15,8,75
1743361,37,10,6,53
1743363,28,8,4,40
1743364,44,13,7,64
1743365,11,3,2,16
1743367,28,8,4,40
1743370,1,0,1,2
1743371,7,2,1,10
1743375,11,4,2,17
1743376,4,1,1,6
1743377,44,12,7,63
1743378,46,13,7,66
1743380,15,4,3,22
1743383,138,40,20,198
1743385,1,0,1,2
1743388,109,32,16,157
1743389,1,0,1,2
1743390,14,4,2,20
1743391,24,7,4,35
1743392,48,14,7,69
1743393,147,42,21,210
1743396,133,38,20,191
1743397,51,15,8,74
1743398,6,2,1,9
1743399,5,2,1,8
1743403,123,36,18,177
1743404,250,72,36,358
1743405,2,1,1,4
1743406,2,1,1,4
1743407,11,4,2,17
1743408,112,32,16,160
1743409,23,6,4,33
1743421,2,0,1,3
1743422,112,32,16,160
1743424,2,1,1,4
1743426,4,1,1,6
1743427,4,1,1,6
1743429,3,1,1,5
1743431,7,2,1,10
1743436,3,1,1,5
1743437,2,0,1,3
1743443,2,0,1,3
1743446,2,1,1,4
1743447,2,1,1,4
1743448,11,3,2,16
1743449,3,1,1,5
1743456,5,2,1,8
1743458,48,14,7,69
1743460,30,8,5,43
1743461,18,6,3,27
1743462,135,39,20,194
1743463,78,22,12,112
1743464,47,14,7,68
1743465,122,35,18,175
1743466,91,26,14,131
1743468,53,15,8,76
1743471,14,4,2,20
1743474,1,0,1,2
1743495,238,68,35,341
1743496,2,1,1,4
1743506,29,8,5,42
1743507,2,0,1,3
1743509,23,7,4,34
1743514,21,6,4,31
1743515,2,0,1,3
1743518,2,1,1,4
1743519,79,23,12,114
1743523,2,0,1,3
1743525,1,0,1,2
1743526,2,1,1,4
1743530,11,4,2,17
1743534,53,16,8,77
1743535,2,1,1,4
1743536,82,24,12,118
1743537,9,3,2,14
1743539,169,48,25,242
1743540,52,15,8,75
1743544,3,1,1,5
1743550,4,2,1,7
1743559,29,8,5,42
1743560,1,0,1,2
1743565,16,4,3,23
1743583,4,1,1,6
1743588,25,7,4,36
1743598,152,44,22,218
1743605,49,14,8,71
1743635,41,12,6,59
1743638,23,7,4,34
1743641,78,22,12,112
1743645,66,19,10,95
1743646,101,29,15,145
1743648,6,2,1,9
1743651,145,42,21,208
1743654,18,5,3,26
1743656,28,8,5,41
1743658,25,8,4,37
1743659,7,2,1,10
1743660,4,2,1,7
1743663,13,4,2,19
1743664,34,10,5,49
1743665,11,4,2,17
1743666,24,7,4,35
1743667,54,16,8,78
1743668,130,37,19,186
1743670,47,14,7,68
1743681,65,19,10,94
1743699,2,1,1,4
1743702,5,2,1,8
1743704,1,0,1,2
1743710,16,5,3,24
1743714,7,2,2,11
1743719,24,7,4,35
1743723,16,5,3,24
1743740,18,6,3,27
1743742,79,22,12,113
1743743,62,19,9,90
1743748,2,0,1,3
1743749,104,30,15,149
1743750,59,17,9,85
1743753,17,5,3,25
1743754,7,2,1,10
1743756,129,37,19,185
1743760,1,0,1,2
1743761,95,27,14,136
1743762,18,6,3,27
1743790,2,0,1,3
1743792,13,4,2,19
1743793,29,8,5,42
1743796,74,22,11,107
1743799,2,0,1,3
1743801,234,67,34,335
1743803,185,53,27,265
1743804,177,51,26,254
1743805,21,6,4,31
1743806,12,4,2,18
1743811,31,9,5,45
1743812,2,1,1,4
1743813,45,13,7,65
1743814,2,0,1,3
1743818,175,50,26,251
1743819,11,4,2,17
1743831,9,3,2,14
1743859,48,14,7,69
1743860,25,8,4,37
1743861,30,9,5,44
1743865,220,63,32,315
1743889,86,25,13,124
1743890,4,2,1,7
1743891,44,13,7,64
1743903,13,4,2,19
1743904,2,0,1,3
1743907,18,5,3,26
1743911,33,10,5,48
1743913,60,18,9,87
1743914,30,9,5,44
1743916,15,4,3,22
1743918,2,0,1,3
1743921,14,4,2,20
1743922,4,1,1,6
1743923,135,39,20,194
1743924,56,16,9,81
1743925,7,2,1,10
1743926,142,40,21,203
1743928,8,2,2,12
1743929,13,4,2,19
1743930,2,1,1,4
1743931,11,3,2,16
1743933,2,0,1,3
1743936,4,2,1,7
1743938,154,44,22,220
1743944,196,56,28,280
1743948,98,28,15,141
1743950,123,35,18,176
1743951,10,3,2,15
1743952,98,28,15,141
1743953,190,54,28,272
1743954,21,6,3,30
1743955,9,3,2,14
1743956,34,10,5,49
1743958,4,1,1,6
1743959,53,15,8,76
1743960,19,6,3,28
1743961,84,24,13,121
1743962,89,26,13,128
1743963,7,2,2,11
1743964,66,19,10,95
1743965,58,17,9,84
1743966,16,5,3,24
1743967,50,14,8,72
1743968,25,7,4,36
1743969,97,28,14,139
1743970,6,2,1,9
1743971,86,24,13,123
1743977,11,3,2,16
1743979,13,4,2,19
1743980,1,0,1,2
1743982,16,4,3,23
1743983,24,7,4,35
1743984,199,57,29,285
1743985,17,5,3,25
1743987,2,1,1,4
1743989,37,11,6,54
1743990,24,7,4,35
1743992,56,16,8,80
1743996,4,1,1,6
1743999,21,6,4,31
1744000,65,18,10,93
1744001,6,2,1,9
1744002,95,28,14,137
1744004,107,31,16,154
1744006,35,10,5,50
1744008,4,2,1,7
1744009,23,7,4,34
1744010,63,18,10,91
1744015,1,0,1,2
1744019,4,1,1,6
1744020,69,20,10,99
1744021,5,2,1,8
1744023,7,2,1,10
1744025,74,22,11,107
1744026,92,26,14,132
1744027,13,4,2,19
1744028,6,2,1,9
1744029,14,4,3,21
1744031,5,2,1,8
1744033,17,5,3,25
1744034,32,9,5,46
1744035,8,2,2,12
1744041,2,0,1,3
1744043,93,26,14,133
1744046,184,52,27,263
1744047,37,11,6,54
1744048,2,0,1,3
1744049,2,0,1,3
1744050,52,15,8,75
1744054,21,6,4,31
1744055,11,4,2,17
1744058,61,18,9,88
1744060,12,4,2,18
1744063,2,1,1,4
1744067,4,1,1,6
1744070,7,2,2,11
1744075,51,15,8,74
1744076,9,2,2,13
1744079,25,8,4,37
1744080,9,2,2,13
1744111,18,5,3,26
1744125,9,2,2,13
1744145,4,2,1,7
1744146,9,3,2,14
1744154,7,2,2,11
1744162,7,2,1,10
1744166,135,38,20,193
1744168,62,18,9,89
1744169,4,2,1,7
1744174,18,5,3,26
1744176,1,0,1,2
1744183,78,22,12,112
1744185,4,1,1,6
1744190,125,37,18,180
1744191,4,2,1,7
1744194,115,33,17,165
1744197,2,0,1,3
1744198,2,0,1,3
1744200,19,6,3,28
1744204,2,0,1,3
1744207,2,1,1,4
1744208,2,1,1,4
1744215,23,6,4,33
1744216,1,0,1,2
1744218,7,2,1,10
1744224,7,2,1,10
1744234,4,1,1,6
1744235,18,5,3,26
1744241,2,1,1,4
1744242,22,6,4,32
1744243,162,46,24,232
1744279,47,14,7,68
1744293,2,0,1,3
1744294,11,4,2,17
1744297,4,1,1,6
1744303,44,12,7,63
1744305,9,2,2,13
1744306,2,0,1,3
1744307,26,8,4,38
1744308,101,29,15,145
1744310,3,1,1,5
1744311,165,48,24,237
1744315,2,0,1,3
1744316,7,2,1,10
1744317,15,4,3,22
1744319,1,0,1,2
1744322,30,8,5,43
1744323,88,26,13,127
1744324,86,25,13,124
1744325,2,0,1,3
1744326,3,1,1,5
1744328,96,28,14,138
1744330,21,6,3,30
1744331,10,3,2,15
1744333,31,9,5,45
1744334,38,11,6,55
1744335,10,3,2,15
1744336,15,4,3,22
1744340,30,8,5,43
1744344,38,11,6,55
1744347,21,6,4,31
1744350,14,4,3,21
1744351,4,1,1,6
1744352,5,2,1,8
1744353,14,4,2,20
1744356,3,1,1,5
1744360,16,5,3,24
1744361,46,13,7,66
1744362,4,1,1,6
1744365,2,1,1,4
1744366,5,2,1,8
1744369,102,29,15,146
1744373,1,0,1,2
1744374,1,0,1,2
1744375,4,1,1,6
1744377,20,6,3,29
1744379,2,0,1,3
1744383,15,4,3,22
1744384,4,1,1,6
1744389,5,2,1,8
1744393,2,1,1,4
1744395,11,4,2,17
1744396,2,0,1,3
1744399,28,8,5,41
1744405,13,4,2,19
1744410,7,2,1,10
1744417,14,4,2,20
1744418,2,1,1,4
1744420,21,6,3,30
1744424,5,2,1,8
1744425,10,3,2,15
1744426,23,6,4,33
1744427,5,2,1,8
1744438,9,2,2,13
1744452,2,1,1,4
1744467,4,1,1,6
1744468,63,18,10,91
1744471,6,2,1,9
1744472,7,2,2,11
1744473,2,0,1,3
1744479,7,2,2,11
1744481,2,0,1,3
1744483,8,2,2,12
1744489,13,4,2,19
1744490,118,35,17,170
1744496,8,2,2,12
1744497,2,0,1,3
1744498,1,0,1,2
1744504,52,15,8,75
1744505,6,2,1,9
1744507,15,4,3,22
1744509,13,4,2,19
1744521,1,0,1,2
1744525,2,0,1,3
1744526,1,0,1,2
1744527,4,1,1,6
1744530,1,0,1,2
1744531,2,0,1,3
1744534,7,2,1,10
1744536,3,1,1,5
1744537,10,3,2,15
1744541,135,39,20,194
1744542,32,10,5,47
1744545,1,0,1,2
1744568,29,8,5,42
1744569,120,34,18,172
1744570,127,36,19,182
1744571,62,18,9,89
1744599,56,16,9,81
1744602,9,2,2,13
1744603,4,1,1,6
1744611,1,0,1,2
1744612,4,2,1,7
1744618,2,0,1,3
1744625,2,1,1,4
1744626,19,6,3,28
1744635,2,1,1,4
1744638,14,4,2,20
1744640,31,9,5,45
1744642,6,2,1,9
1744643,1,0,1,2
1744658,2,0,1,3
1744672,9,3,2,14
1744673,12,4,2,18
1744677,4,2,1,7
1744681,28,8,4,40
1744698,18,5,3,26
1744699,18,6,3,27
1744715,5,2,1,8
1744795,6,2,1,9
1744800,1,0,1,2
1744811,6,2,1,9
1744834,3,1,1,5
1744837,20,6,3,29
1744842,121,35,18,174
1744843,187,54,27,268
1744844,1,0,1,2
1744857,7,2,1,10
1744860,13,4,2,19
1744864,4,1,1,6
1744865,9,2,2,13
1744867,4,2,1,7
1744868,2,1,1,4
1744869,10,3,2,15
1744885,18,6,3,27
1744890,4,2,1,7
1744899,68,20,10,98
1744928,55,16,8,79
1744936,3,1,1,5
1356885,0,0,1,1
1357151,0,0,1,1
1357858,0,0,1,1
1357866,0,0,1,1
1358118,0,0,1,1
1358191,0,0,1,1
1358537,0,0,1,1
1359011,0,0,1,1
1359140,0,0,1,1
1359199,0,0,1,1
1359358,0,0,1,1
1359609,0,0,1,1
1359962,0,0,1,1
1360171,0,0,1,1
1361138,0,0,1,1
1361139,0,0,1,1
1361444,0,0,1,1
1361761,0,0,1,1
1362113,0,0,1,1
1363881,0,0,1,1
1389135,0,0,1,1
1389555,0,0,1,1
1389687,0,0,1,1
1389818,0,0,1,1
1390367,0,0,1,1
1390369,0,0,1,1
1390541,0,0,1,1
1391514,0,0,1,1
1392081,0,0,1,1
1392089,0,0,1,1
1392097,0,0,1,1
1392315,0,0,1,1
1392317,0,0,1,1
1392336,0,0,1,1
1392394,0,0,1,1
1392852,0,0,1,1
1392890,0,0,1,1
1393310,0,0,1,1
1393503,0,0,1,1
1393553,0,0,1,1
1393914,0,0,1,1
1394329,0,0,1,1
1395074,0,0,1,1
1395106,0,0,1,1
1395166,0,0,1,1
1395213,0,0,1,1
1395724,0,0,1,1
1396553,0,0,1,1
1396600,0,0,1,1
1396860,0,0,1,1
1397833,0,0,1,1
1398247,0,0,1,1
1398453,0,0,1,1
1399148,0,0,1,1
1399589,0,0,1,1
1399736,0,0,1,1
1399768,0,0,1,1
1400037,0,0,1,1
1400111,0,0,1,1
1450786,0,0,1,1
1451490,0,0,1,1
1452078,0,0,1,1
1452360,0,0,1,1
1453509,0,0,1,1
1456505,0,0,1,1
1457840,0,0,1,1
1465436,0,0,1,1
1467324,0,0,1,1
1477204,0,0,1,1
1478565,0,0,1,1
1481527,0,0,1,1
1489066,0,0,1,1
1489808,0,0,1,1
1492610,0,0,1,1
1492736,0,0,1,1
1492738,0,0,1,1
1493381,0,0,1,1
1493678,0,0,1,1
1495430,0,0,1,1
1502791,0,0,1,1
1502800,0,0,1,1
1505488,0,0,1,1
1510341,0,0,1,1
1517496,0,0,1,1
1519429,0,0,1,1
1520379,0,0,1,1
1523071,0,0,1,1
1523597,0,0,1,1
1531035,0,0,1,1
1531436,0,0,1,1
1531441,0,0,1,1
1544785,0,0,1,1
1548094,0,0,1,1
1548249,0,0,1,1
1548508,0,0,1,1
1555195,0,0,1,1
1557427,0,0,1,1
1560392,0,0,1,1
1560618,0,0,1,1
1563496,0,0,1,1
1563755,0,0,1,1
1564296,0,0,1,1
1564310,0,0,1,1
1564351,0,0,1,1
1564457,0,0,1,1
1564609,0,0,1,1
1564726,0,0,1,1
1578113,0,0,1,1
1588800,0,0,1,1
1610809,0,0,1,1
1610814,0,0,1,1
1628807,0,0,1,1
1646226,0,0,1,1
1647141,0,0,1,1
1647166,0,0,1,1
1647315,0,0,1,1
1647348,0,0,1,1
1651061,0,0,1,1
1651113,0,0,1,1
1651142,0,0,1,1
1651267,0,0,1,1
1651322,0,0,1,1
1652226,0,0,1,1
1653823,0,0,1,1
1654025,0,0,1,1
1663927,0,0,1,1
1666441,0,0,1,1
1668620,0,0,1,1
1673405,0,0,1,1
1687898,0,0,1,1
1688110,0,0,1,1
1689257,0,0,1,1
1722704,0,0,1,1
1737552,0,0,1,1
1738585,0,0,1,1
1738603,0,0,1,1
1738690,0,0,1,1
1738785,0,0,1,1
1738796,0,0,1,1
1741758,0,0,1,1
1741922,0,0,1,1
1742026,0,0,1,1
1742054,0,0,1,1
1742165,0,0,1,1
1742571,0,0,1,1
1743164,0,0,1,1
1743228,0,0,1,1
1743231,0,0,1,1
1743294,0,0,1,1
1743306,0,0,1,1
1743355,0,0,1,1
1743357,0,0,1,1
1743472,0,0,1,1
1743516,0,0,1,1
1743533,0,0,1,1
1743567,0,0,1,1
1743612,0,0,1,1
1743639,0,0,1,1
1743643,0,0,1,1
1743676,0,0,1,1
1743781,0,0,1,1
1743786,0,0,1,1
1743825,0,0,1,1
1743905,0,0,1,1
1743927,0,0,1,1
1743957,0,0,1,1
1743973,0,0,1,1
1743986,0,0,1,1
1744003,0,0,1,1
1744077,0,0,1,1
1744147,0,0,1,1
1744170,0,0,1,1
1744233,0,0,1,1
1744309,0,0,1,1
1744368,0,0,1,1
1744380,0,0,1,1
1744392,0,0,1,1
1744402,0,0,1,1
1744412,0,0,1,1
1744413,0,0,1,1
1744480,0,0,1,1
1744511,0,0,1,1
1744551,0,0,1,1
1744678,0,0,1,1
1744833,0,0,1,1
1744855,0,0,1,1
1744937,0,0,1,1
